9.450597835156386282e+03 9.000000000000000222e-01
9.454603128097018271e+03 9.000000000000000222e-01
9.458611817473238261e+03 9.000000000000000222e-01
9.462623907607072397e+03 9.000000000000000222e-01
9.466639402827893718e+03 9.000000000000000222e-01
9.470658307472420347e+03 9.000000000000000222e-01
9.474680625884739129e+03 9.000000000000000222e-01
9.478706362416318370e+03 9.000000000000000222e-01
9.482735521426029663e+03 9.000000000000000222e-01
9.486768107280155164e+03 9.000000000000000222e-01
9.490804124352409417e+03 9.000000000000000222e-01
9.494843577023950274e+03 9.000000000000000222e-01
9.498886469683398900e+03 9.000000000000000222e-01
9.502932806726859781e+03 9.000000000000000222e-01
9.506982592557922544e+03 9.000000000000000222e-01
9.511035831587689245e+03 9.000000000000000222e-01
9.515092528234792553e+03 9.000000000000000222e-01
9.519152686925401213e+03 9.000000000000000222e-01
9.523216312093245506e+03 9.000000000000000222e-01
9.527283408179626349e+03 9.000000000000000222e-01
9.531353979633435301e+03 9.000000000000000222e-01
9.535428030911178212e+03 9.000000000000000222e-01
9.539505566476973399e+03 9.000000000000000222e-01
9.543586590802580758e+03 9.000000000000000222e-01
9.547671108367418128e+03 9.000000000000000222e-01
9.551759123658575845e+03 9.000000000000000222e-01
9.555850641170831295e+03 9.000000000000000222e-01
9.559945665406661647e+03 9.000000000000000222e-01
9.564044200876272953e+03 9.000000000000000222e-01
9.568146252097607430e+03 9.000000000000000222e-01
9.572251823596356189e+03 9.000000000000000222e-01
9.576360919905986520e+03 9.000000000000000222e-01
9.580473545567750989e+03 9.000000000000000222e-01
9.584589705130709262e+03 9.000000000000000222e-01
9.588709403151740844e+03 9.000000000000000222e-01
9.592832644195561443e+03 9.000000000000000222e-01
9.596959432834741165e+03 9.000000000000000222e-01
9.601089773649729977e+03 9.000000000000000222e-01
9.605223671228855892e+03 9.000000000000000222e-01
9.609361130168355885e+03 9.000000000000000222e-01
9.613502155072392270e+03 9.000000000000000222e-01
9.617646750553070888e+03 9.000000000000000222e-01
9.621794921230444743e+03 9.000000000000000222e-01
9.625946671732543109e+03 9.000000000000000222e-01
9.630102006695393356e+03 9.000000000000000222e-01
9.634260930763030046e+03 9.000000000000000222e-01
9.638423448587505845e+03 9.000000000000000222e-01
9.642589564828920629e+03 9.000000000000000222e-01
9.646759284155439673e+03 9.000000000000000222e-01
9.650932611243302745e+03 9.000000000000000222e-01
9.655109550776844117e+03 9.000000000000000222e-01
9.659290107448508934e+03 9.000000000000000222e-01
9.663474285958880500e+03 9.000000000000000222e-01
9.667662091016683917e+03 9.000000000000000222e-01
9.671853527338815184e+03 9.000000000000000222e-01
9.676048599650344840e+03 9.000000000000000222e-01
9.680247312684552526e+03 9.000000000000000222e-01
9.684449671182941529e+03 9.000000000000000222e-01
9.688655679895240610e+03 9.000000000000000222e-01
9.692865343579438559e+03 9.000000000000000222e-01
9.697078667001800568e+03 9.000000000000000222e-01
9.701295654936877327e+03 9.000000000000000222e-01
9.705516312167532305e+03 9.000000000000000222e-01
9.709740643484952670e+03 9.000000000000000222e-01
9.713968653688671111e+03 9.000000000000000222e-01
9.718200347586589487e+03 9.000000000000000222e-01
9.722435729994982466e+03 9.000000000000000222e-01
9.726674805738528448e+03 9.000000000000000222e-01
9.730917579650324114e+03 9.000000000000000222e-01
9.735164056571904439e+03 9.000000000000000222e-01
9.739414241353257239e+03 9.000000000000000222e-01
9.743668138852841366e+03 9.000000000000000222e-01
9.747925753937610352e+03 9.000000000000000222e-01
9.752187091483030599e+03 9.000000000000000222e-01
9.756452156373092294e+03 9.000000000000000222e-01
9.760720953500333053e+03 9.000000000000000222e-01
9.764993487765863392e+03 9.000000000000000222e-01
9.769269764079373999e+03 9.000000000000000222e-01
9.773549787359163020e+03 9.000000000000000222e-01
9.777833562532143333e+03 9.000000000000000222e-01
9.782121094533877113e+03 9.000000000000000222e-01
9.786412388308588561e+03 9.000000000000000222e-01
9.790707448809176640e+03 9.000000000000000222e-01
9.795006280997238719e+03 9.000000000000000222e-01
9.799308889843092402e+03 9.000000000000000222e-01
9.803615280325795538e+03 9.000000000000000222e-01
9.807925457433153497e+03 9.000000000000000222e-01
9.812239426161753727e+03 9.000000000000000222e-01
9.816557191516978492e+03 9.000000000000000222e-01
9.820878758513021239e+03 9.000000000000000222e-01
9.825204132172910249e+03 9.000000000000000222e-01
9.829533317528526823e+03 9.000000000000000222e-01
9.833866319620621653e+03 9.000000000000000222e-01
9.838203143498847567e+03 9.000000000000000222e-01
9.842543794221757707e+03 9.000000000000000222e-01
9.846888276856838274e+03 9.000000000000000222e-01
9.851236596480532171e+03 9.000000000000000222e-01
9.855588758178253556e+03 9.000000000000000222e-01
9.859944767044398759e+03 9.000000000000000222e-01
9.864304628182379020e+03 9.000000000000000222e-01
9.868668346704640499e+03 9.000000000000000222e-01
9.873035927732677010e+03 9.000000000000000222e-01
9.877407376397048210e+03 9.000000000000000222e-01
9.881782697837408705e+03 9.000000000000000222e-01
9.886161897202524415e+03 9.000000000000000222e-01
9.890544979650290770e+03 9.000000000000000222e-01
9.894931950347756356e+03 9.000000000000000222e-01
9.899322814471135644e+03 9.000000000000000222e-01
9.903717577205841735e+03 9.000000000000000222e-01
9.908116243746497275e+03 9.000000000000000222e-01
9.912518819296958100e+03 9.000000000000000222e-01
9.916925309070327785e+03 9.000000000000000222e-01
9.921335718288992211e+03 9.000000000000000222e-01
9.925750052184628657e+03 9.000000000000000222e-01
9.930168315998229446e+03 9.000000000000000222e-01
9.934590514980116495e+03 9.000000000000000222e-01
9.939016654389981341e+03 9.000000000000000222e-01
9.943446739496883310e+03 9.000000000000000222e-01
9.947880775579282272e+03 9.000000000000000222e-01
9.952318767925054999e+03 9.000000000000000222e-01
9.956760721831526098e+03 9.000000000000000222e-01
9.961206642605478919e+03 9.000000000000000222e-01
9.965656535563171929e+03 9.000000000000000222e-01
9.970110406030375088e+03 9.000000000000000222e-01
9.974568259342382589e+03 9.000000000000000222e-01
9.979030100844036497e+03 9.000000000000000222e-01
9.983495935889739485e+03 9.000000000000000222e-01
9.987965769843489397e+03 9.000000000000000222e-01
9.992439608078891979e+03 9.000000000000000222e-01
9.996917455979191800e+03 9.000000000000000222e-01
1.000139931893727771e+04 9.000000000000000222e-01
1.000588520235571559e+04 9.000000000000000222e-01
1.001037511164677380e+04 9.000000000000000222e-01
1.001486905223243957e+04 9.000000000000000222e-01
1.001936702954443535e+04 9.000000000000000222e-01
1.002386904902424612e+04 9.000000000000000222e-01
1.002837511612314484e+04 9.000000000000000222e-01
1.003288523630221425e+04 9.000000000000000222e-01
1.003739941503235968e+04 9.000000000000000222e-01
1.004191765779433808e+04 9.000000000000000222e-01
1.004643997007877806e+04 9.000000000000000222e-01
1.005096635738621262e+04 9.000000000000000222e-01
1.005549682522707917e+04 9.000000000000000222e-01
1.006003137912176135e+04 9.000000000000000222e-01
1.006457002460060721e+04 9.000000000000000222e-01
1.006911276720394562e+04 9.000000000000000222e-01
1.007365961248211534e+04 9.000000000000000222e-01
1.007821056599548137e+04 9.000000000000000222e-01
1.008276563331446414e+04 9.000000000000000222e-01
1.008732482001955941e+04 9.000000000000000222e-01
1.009188813170136200e+04 9.000000000000000222e-01
1.009645557396058211e+04 9.000000000000000222e-01
1.010102715240807811e+04 9.000000000000000222e-01
1.010560287266487830e+04 9.000000000000000222e-01
1.011018274036219373e+04 9.000000000000000222e-01
1.011476676114145084e+04 9.000000000000000222e-01
1.011935494065431340e+04 9.000000000000000222e-01
1.012394728456270968e+04 9.000000000000000222e-01
1.012854379853883802e+04 9.000000000000000222e-01
1.013314448826521038e+04 9.000000000000000222e-01
1.013774935943467062e+04 9.000000000000000222e-01
1.014235841775041081e+04 9.000000000000000222e-01
1.014697166892600035e+04 9.000000000000000222e-01
1.015158911868540599e+04 9.000000000000000222e-01
1.015621077276302640e+04 9.000000000000000222e-01
1.016083663690370122e+04 9.000000000000000222e-01
1.016546671686274021e+04 9.000000000000000222e-01
1.017010101840595235e+04 9.000000000000000222e-01
1.017473954730966034e+04 9.000000000000000222e-01
1.017938230936074069e+04 9.000000000000000222e-01
1.018402931035662368e+04 9.000000000000000222e-01
1.018868055610533702e+04 9.000000000000000222e-01
1.019333605242552403e+04 9.000000000000000222e-01
1.019799580514647096e+04 9.000000000000000222e-01
1.020265982010812149e+04 9.000000000000000222e-01
1.020732810316110954e+04 9.000000000000000222e-01
1.021200066016678284e+04 9.000000000000000222e-01
1.021667749699722845e+04 9.000000000000000222e-01
1.022135861953529457e+04 9.000000000000000222e-01
1.022604403367461055e+04 9.000000000000000222e-01
1.023073374531962509e+04 9.000000000000000222e-01
1.023542776038562079e+04 9.000000000000000222e-01
1.024012608479873961e+04 9.000000000000000222e-01
1.024482872449600472e+04 9.000000000000000222e-01
1.024953568542536050e+04 9.000000000000000222e-01
1.025424697354568343e+04 9.000000000000000222e-01
1.025896259482680944e+04 9.000000000000000222e-01
1.026368255524955930e+04 9.000000000000000222e-01
1.026840686080576779e+04 9.000000000000000222e-01
1.027313551749831277e+04 9.000000000000000222e-01
1.027786853134112607e+04 9.000000000000000222e-01
1.028260590835922631e+04 9.000000000000000222e-01
1.028734765458875154e+04 9.000000000000000222e-01
1.029209377607698298e+04 9.000000000000000222e-01
1.029684427888235587e+04 9.000000000000000222e-01
1.030159916907449769e+04 9.000000000000000222e-01
1.030635845273426276e+04 9.000000000000000222e-01
1.031112213595373942e+04 9.000000000000000222e-01
1.031589022483628651e+04 9.000000000000000222e-01
1.032066272549655332e+04 9.000000000000000222e-01
1.032543964406051600e+04 9.000000000000000222e-01
1.033022098666549755e+04 9.000000000000000222e-01
1.033500675946018964e+04 9.000000000000000222e-01
1.033979696860468175e+04 9.000000000000000222e-01
1.034459162027049933e+04 9.000000000000000222e-01
1.034939072064061293e+04 9.000000000000000222e-01
1.035419427590947089e+04 9.000000000000000222e-01
1.035900229228303033e+04 9.000000000000000222e-01
1.036381477597877893e+04 9.000000000000000222e-01
1.036863173322576949e+04 9.000000000000000222e-01
1.037345317026463272e+04 9.000000000000000222e-01
1.037827909334761171e+04 9.000000000000000222e-01
1.038310950873860020e+04 9.000000000000000222e-01
1.038794442271315165e+04 9.000000000000000222e-01
1.039278384155851381e+04 9.000000000000000222e-01
1.039762777157365417e+04 9.000000000000000222e-01
1.040247621906929271e+04 9.000000000000000222e-01
1.040732919036793101e+04 9.000000000000000222e-01
1.041218669180386314e+04 9.000000000000000222e-01
